Transaction_ID,Customer_ID,Customer_Name,Customer_Email,Gender,Province,Order_Date,Load_Timestamp,Product_Category,Quantity,Unit_Price,Discount_Rate,Transaction_Amount,Payment_Method,Order_Status,Is_Promotion,Customer_Email_Original,Is_Email_Imputed,Email_Impute_Flag,Province_Original,Is_Province_Imputed,Province_Impute_Flag,Is_Order_Date_Imputed,Is_Quantity_Valid,Expected_Amount,Amount_Diff,Accuracy_Flag,Transaction_Amount_Original,Is_Order_Status_Valid,Is_Outlier,Transaction_Amount_Before_Cap,Order_Date_dt,Load_Timestamp_dt,Load_Delay_Hours,Is_Late
T000173,C0058,Anan Wongsa,anan.wongsa58@example.com,F,Khon Kaen,2026-04-26,2026-04-26 19:00:00,Fashion,5,204.88,0.1,921.96,Bank Transfer,Returned,N,anan.wongsa58@example.com,False,Original,Khon Kaen,False,Original,False,True,921.96,0.0,False,921.96,True,False,921.96,2026-04-26,2026-04-26 19:00:00,19.0,False
T000533,C0133,Gun Kittikul,gun.kittikul133@example.com,F,Phuket,2026-06-08,2026-06-08 06:00:00,Home,6,232.08,0.0,1392.48,Unknown,Processing,N,gun.kittikul133@example.com,False,Original,Phuket,False,Original,False,True,1392.48,0.0,False,1392.48,True,False,1392.48,2026-06-08,2026-06-08 06:00:00,6.0,False
T000172,C0112,Pim Rattanakul,pim.rattanakul112@example.com,M,Phuket,2026-06-10,2026-06-10 01:00:00,Beauty,3,71.11,0.0,213.33,Cash on Delivery,Cancelled,N,,True,Mapped_From_History,Phuket,False,Original,False,True,213.33,16.329999999999984,True,229.66,True,False,213.33,2026-06-10,2026-06-10 01:00:00,1.0,False
T000335,C0120,Mook Boonmee,mook.boonmee120@example.com,M,Chonburi,2026-01-08,2026-01-08 01:00:00,Beauty,1,169.44,0.2,135.55,PromptPay,Completed,N,mook.boonmee120@example.com,False,Original,Chonburi,False,Original,False,True,135.55,0.0,False,135.55,True,False,135.55,2026-01-08,2026-01-08 01:00:00,1.0,False
T000456,C0177,Ice Lertprasert,ice.lertprasert177@example.com,M,Chiang Mai,2026-04-05,2026-04-07 13:00:00,Home,2,154.08,0.0,308.16,Unknown,Cancelled,N,ice.lertprasert177@example.com,False,Original,Chiang Mai,False,Original,False,True,308.16,0.0,False,308.16,True,False,308.16,2026-04-05,2026-04-07 13:00:00,61.0,True
T000004,C0151,Mook Thongdee,mook.thongdee151@example.com,M,Bangkok,2026-06-11,2026-06-11 01:00:00,Beauty,5,415.29,0.1,1868.81,Credit Card,Processing,N,mook.thongdee151@example.com,False,Original,Bangkok,False,Original,False,True,1868.81,0.0,False,1868.81,True,False,1868.81,2026-06-11,2026-06-11 01:00:00,1.0,False
T000043,C0083,Beam Srisawat,beam.srisawat83@example.com,M,Chiang Mai,2026-02-01,2026-02-01 14:00:00,Electronics,6,296.58,0.15,1512.56,Bank Transfer,Processing,N,beam.srisawat83@example.com,False,Original,Chiang Mai,False,Original,False,True,1512.56,0.0,False,1512.56,True,False,1512.56,2026-02-01,2026-02-01 14:00:00,14.0,False
T000463,C0153,Nont Chaiyo,nont.chaiyo153@example.com,F,Chiang Mai,2026-03-27,2026-03-27 11:00:00,Sports,6,221.64,0.0,1329.84,Unknown,Returned,N,nont.chaiyo153@example.com,False,Original,Chiang Mai,False,Original,False,True,1329.84,0.0,False,1329.84,True,False,1329.84,2026-03-27,2026-03-27 11:00:00,11.0,False
T000586,C0016,Korn Lertprasert,korn.lertprasert16@example.com,M,Khon Kaen,2026-02-08,2026-02-08 11:00:00,Food,4,72.4,0.15,246.16,Credit Card,Returned,N,korn.lertprasert16@example.com,False,Original,Khon Kaen,False,Original,False,True,246.16,0.0,False,246.16,True,False,246.16,2026-02-08,2026-02-08 11:00:00,11.0,False
T000005,C0110,Mook Srisawat,mook.srisawat110@example.com,F,Nakhon Ratchasima,2026-06-12,2026-06-12 09:00:00,Home,6,50.19,0.15,255.97,Bank Transfer,Processing,Y,mook.srisawat110@example.com,False,Original,Nakhon Ratchasima,False,Original,False,True,255.97,2303.73,True,2559.7,True,False,255.97,2026-06-12,2026-06-12 09:00:00,9.0,False
T000382,C0021,May Boonmee,may.boonmee21@example.com,F,Nakhon Ratchasima,2026-01-19,2026-01-19 05:00:00,Electronics,3,202.19,0.0,606.57,Bank Transfer,Completed,N,may.boonmee21@example.com,False,Original,Nakhon Ratchasima,False,Original,False,True,606.57,0.0,False,606.57,True,False,606.57,2026-01-19,2026-01-19 05:00:00,5.0,False
T000219,C0047,Ploy Saelim,ploy.saelim47@example.com,F,Khon Kaen,2026-02-07,2026-02-07 04:00:00,Electronics,2,133.02,0.2,212.83,Cash on Delivery,Returned,N,ploy.saelim47@example.com,False,Original,Khon Kaen,False,Original,False,True,212.83,0.0,False,212.83,True,False,212.83,2026-02-07,2026-02-07 04:00:00,4.0,False
T000468,C0115,Korn Lertprasert,korn.lertprasert115@example.com,M,Phuket,2026-01-13,2026-01-13 12:00:00,Sports,5,231.14,0.0,1155.7,PromptPay,Cancelled,N,korn.lertprasert115@example.com,False,Original,Phuket,False,Original,False,True,1155.7,0.0,False,1155.7,True,False,1155.7,2026-01-13,2026-01-13 12:00:00,12.0,False
T000519,C0114,Ploy Thongdee,ploy.thongdee114@example.com,M,Nakhon Ratchasima,2026-01-11,2026-01-11 11:00:00,Sports,2,357.73,0.05,679.69,PromptPay,Processing,N,ploy.thongdee114@example.com,False,Original,Nakhon Ratchasima,False,Original,False,True,679.69,0.0,False,679.69,True,False,679.69,2026-01-11,2026-01-11 11:00:00,11.0,False
T000041,C0141,Korn Phromla,korn.phromla141@example.com,M,Khon Kaen,2026-06-08,2026-06-08 11:00:00,Food,3,143.49,0.05,408.95,PromptPay,Returned,N,korn.phromla141@example.com,False,Original,Khon Kaen,False,Original,False,True,408.95,0.0,False,408.95,True,False,408.95,2026-06-08,2026-06-08 11:00:00,11.0,False
T000149,C0040,Pim Srisawat,pim.srisawat40@example.com,M,Rayong,2026-03-14,2026-03-14 02:00:00,Electronics,6,234.72,0.0,1408.32,PromptPay,Processing,N,pim.srisawat40@example.com,False,Original,Rayong,False,Original,False,True,1408.32,0.0,False,1408.32,True,False,1408.32,2026-03-14,2026-03-14 02:00:00,2.0,False
T000042,C0036,Film Maneerat,film.maneerat36@example.com,F,Chonburi,2026-05-06,2026-06-05 08:00:00,Fashion,3,422.01,0.1,1139.43,Cash on Delivery,Processing,N,film.maneerat36@example.com,False,Original,Chonburi,False,Original,False,True,1139.43,0.0,False,1139.43,True,False,1139.43,2026-05-06,2026-06-05 08:00:00,728.0,True
T000180,C0114,Ploy Thongdee,ploy.thongdee114@example.com,M,Nakhon Ratchasima,2026-05-06,2026-05-06 03:00:00,Fashion,1,361.76,0.05,343.67,Unknown,Processing,N,ploy.thongdee114@example.com,False,Original,Nakhon Ratchasima,False,Original,False,True,343.67,0.0,False,343.67,True,False,343.67,2026-05-06,2026-05-06 03:00:00,3.0,False
T000099,C0065,Pim Srisawat,pim.srisawat65@example.com,M,Nakhon Ratchasima,2026-04-28,2026-04-28 12:00:00,Food,4,174.07,0.1,626.65,Cash on Delivery,Completed,N,pim.srisawat65@example.com,False,Original,Nakhon Ratchasima,False,Original,False,True,626.65,0.0,False,626.65,True,False,626.65,2026-04-28,2026-04-28 12:00:00,12.0,False
T000137,C0038,Boss Kittikul,boss.kittikul38@example.com,F,Nakhon Ratchasima,2026-06-29,2026-06-29 11:00:00,Food,2,264.19,0.1,475.54,PromptPay,Completed,N,boss.kittikul38@example.com,False,Original,Nakhon Ratchasima,False,Original,False,True,475.54,0.0,False,475.54,True,False,475.54,2026-06-29,2026-06-29 11:00:00,11.0,False
T000527,C0024,Fah Boonmee,fah.boonmee24@example.com,F,Bangkok,2026-01-09,2026-01-09 07:00:00,Sports,2,202.29,0.1,364.12,Cash on Delivery,Processing,Y,fah.boonmee24@example.com,False,Original,Bangkok,False,Original,False,True,364.12,0.0,False,364.12,True,False,364.12,2026-01-09,2026-01-09 07:00:00,7.0,False
T000242,C0108,Anan Khamdee,anan.khamdee108@example.com,M,Nakhon Ratchasima,2026-04-10,2026-04-10 12:00:00,Sports,6,144.15,0.05,821.66,Bank Transfer,Processing,N,anan.khamdee108@example.com,False,Original,Nakhon Ratchasima,False,Original,False,True,821.66,0.0,False,821.66,True,False,821.66,2026-04-10,2026-04-10 12:00:00,12.0,False
T000241,C0060,Tee Maneerat,tee.maneerat60@example.com,M,Rayong,2026-03-17,2026-03-17 05:00:00,Food,6,251.32,0.0,1507.92,Bank Transfer,Returned,N,tee.maneerat60@example.com,False,Original,Rayong,False,Original,False,True,1507.92,129.03999999999996,True,1636.96,True,False,1507.92,2026-03-17,2026-03-17 05:00:00,5.0,False
T000570,C0019,Korn Dechawat,korn.dechawat19@example.com,M,Nakhon Ratchasima,2026-04-04,2026-04-04 15:00:00,Electronics,1,225.45,0.0,225.45,Bank Transfer,Completed,N,korn.dechawat19@example.com,False,Original,Nakhon Ratchasima,False,Original,False,True,225.45,0.0,False,225.45,True,False,225.45,2026-04-04,2026-04-04 15:00:00,15.0,False
T000094,C0170,Beam Boonmee,beam.boonmee170@example.com,M,Nakhon Ratchasima,2026-03-18,2026-03-18 12:00:00,Sports,4,146.05,0.2,467.36,Bank Transfer,Returned,N,beam.boonmee170@example.com,False,Original,Nakhon Ratchasima,False,Original,False,True,467.36,0.0,False,467.36,True,False,467.36,2026-03-18,2026-03-18 12:00:00,12.0,False
T000108,C0163,Tee Thongdee,tee.thongdee163@example.com,M,Chanthaburi,2026-06-19,2026-06-19 17:00:00,Beauty,2,197.35,0.0,394.7,Bank Transfer,Returned,N,tee.thongdee163@example.com,False,Original,Chanthaburi,False,Original,False,True,394.7,0.0,False,394.7,True,False,394.7,2026-06-19,2026-06-19 17:00:00,17.0,False
T000432,C0139,Gun Phromla,gun.phromla139@example.com,M,Nakhon Ratchasima,2026-02-03,2026-02-03 19:00:00,Home,5,137.06,0.1,616.77,Credit Card,Returned,N,gun.phromla139@example.com,False,Original,Nakhon Ratchasima,False,Original,False,True,616.77,0.0,False,616.77,True,False,616.77,2026-02-03,2026-02-03 19:00:00,19.0,False
T000188,C0012,Mint Pattanakul,mint.pattanakul12@example.com,M,Chiang Mai,2026-02-23,2026-02-23 17:00:00,Food,5,779.43,0.0,2088.6400000000003,PromptPay,Processing,N,mint.pattanakul12@example.com,False,Original,Chiang Mai,False,Original,False,True,3897.15,1162.21,True,2734.94,True,True,3897.15,2026-02-23,2026-02-23 17:00:00,17.0,False
T000491,C0016,Korn Lertprasert,korn.lertprasert16@example.com,M,Khon Kaen,2026-04-05,2026-04-05 09:00:00,Food,3,216.03,0.15,550.88,Credit Card,Returned,N,korn.lertprasert16@example.com,False,Original,Khon Kaen,False,Original,False,True,550.88,0.0,False,550.88,True,False,550.88,2026-04-05,2026-04-05 09:00:00,9.0,False
T000427,C0116,Boss Wongsa,boss.wongsa116@example.com,F,Chonburi,2026-01-19,2026-01-19 14:00:00,Beauty,3,188.05,0.1,507.74,Bank Transfer,Completed,N,boss.wongsa116@example.com,False,Original,Chonburi,False,Original,False,True,507.74,0.0,False,507.74,True,False,507.74,2026-01-19,2026-01-19 14:00:00,14.0,False
T000289,C0096,Korn Dechawat,korn.dechawat96@example.com,M,Chonburi,2026-06-20,2026-06-20 18:00:00,Home,5,164.17,0.0,820.85,Bank Transfer,Processing,N,korn.dechawat96@example.com,False,Original,Chonburi,False,Original,False,True,820.85,0.0,False,820.85,True,False,820.85,2026-06-20,2026-06-20 18:00:00,18.0,False
T000247,C0048,Boss Dechawat,boss.dechawat48@example.com,F,Rayong,2026-05-21,2026-05-21 05:00:00,Food,2,116.7,0.0,233.4,PromptPay,Returned,N,boss.dechawat48@example.com,False,Original,Rayong,False,Original,False,True,233.4,0.0,False,233.4,True,False,233.4,2026-05-21,2026-05-21 05:00:00,5.0,False
T000415,C0006,Pim Khamdee,pim.khamdee6@example.com,M,Nakhon Ratchasima,2026-02-02,2026-02-02 03:00:00,Food,6,224.99,0.0,1349.94,Bank Transfer,Returned,N,pim.khamdee6@example.com,False,Original,Nakhon Ratchasima,False,Original,False,True,1349.94,0.0,False,1349.94,True,False,1349.94,2026-02-02,2026-02-02 03:00:00,3.0,False
T000431,C0005,Ploy Chaiyo,ploy.chaiyo5@example.com,F,Bangkok,2026-05-15,2026-05-15 09:00:00,Food,4,368.36,0.2,1178.75,Credit Card,Processing,N,ploy.chaiyo5@example.com,False,Original,Bangkok,False,Original,False,True,1178.75,0.0,False,1178.75,True,False,1178.75,2026-05-15,2026-05-15 09:00:00,9.0,False
T000133,C0087,May Sukjai,may.sukjai87@example.com,M,Chanthaburi,2026-06-19,2026-06-19 11:00:00,Electronics,6,158.25,0.0,949.5,Credit Card,Returned,N,may.sukjai87@example.com,False,Original,Chanthaburi,False,Original,False,True,949.5,0.0,False,949.5,True,False,949.5,2026-06-19,2026-06-19 11:00:00,11.0,False
T000212,C0106,Korn Srisawat,korn.srisawat106@example.com,M,Rayong,2026-04-05,2026-05-04 07:00:00,Home,6,286.92,0.1,1549.37,Bank Transfer,Cancelled,N,korn.srisawat106@example.com,False,Original,Rayong,False,Original,False,True,1549.37,0.0,False,1549.37,True,False,1549.37,2026-04-05,2026-05-04 07:00:00,703.0,True
T000034,C0117,Mint Phromla,mint.phromla117@example.com,F,Nakhon Ratchasima,2026-06-09,2026-06-09 10:00:00,Fashion,1,200.15,0.05,190.14,PromptPay,Completed,N,mint.phromla117@example.com,False,Original,Nakhon Ratchasima,False,Original,False,True,190.14,0.0,False,190.14,True,False,190.14,2026-06-09,2026-06-09 10:00:00,10.0,False
T000466,C0047,Ploy Saelim,ploy.saelim47@example.com,F,Khon Kaen,2026-05-16,2026-05-16 07:00:00,Home,5,120.77,0.0,603.85,Bank Transfer,Completed,N,,True,Mapped_From_History,Khon Kaen,False,Original,False,True,603.85,0.0,False,603.85,True,False,603.85,2026-05-16,2026-05-16 07:00:00,7.0,False
T000496,C0068,Beam Sukjai,beam.sukjai68@example.com,F,Bangkok,2026-03-25,2026-03-25 08:00:00,Food,5,169.79,0.1,764.06,Cash on Delivery,Processing,N,beam.sukjai68@example.com,False,Original,Bangkok,False,Original,False,True,764.06,0.009999999999990905,False,764.05,True,False,764.06,2026-03-25,2026-03-25 08:00:00,8.0,False
T000376,C0166,Jane Srisawat,jane.srisawat166@example.com,F,Nakhon Ratchasima,2026-04-14,2026-04-14 05:00:00,Beauty,5,80.57,0.0,402.85,PromptPay,Completed,N,jane.srisawat166@example.com,False,Original,Nakhon Ratchasima,False,Original,False,True,402.85,0.0,False,402.85,True,False,402.85,2026-04-14,2026-04-14 05:00:00,5.0,False
T000549,C0160,Mint Kittikul,mint.kittikul160@example.com,F,Chiang Mai,2026-01-31,2026-01-31 18:00:00,Fashion,3,313.72,0.0,941.16,Cash on Delivery,Returned,N,mint.kittikul160@example.com,False,Original,Chiang Mai,False,Original,False,True,941.16,0.0,False,941.16,True,False,941.16,2026-01-31,2026-01-31 18:00:00,18.0,False
T000040,C0034,Fah Pattanakul,fah.pattanakul34@example.com,M,Chiang Mai,2026-01-28,2026-01-28 19:00:00,Fashion,3,156.5,0.0,469.5,Bank Transfer,Processing,N,fah.pattanakul34@example.com,False,Original,Chiang Mai,False,Original,False,True,469.5,24.49000000000001,True,493.99,True,False,469.5,2026-01-28,2026-01-28 19:00:00,19.0,False
T000360,C0174,Ploy Kittikul,ploy.kittikul174@example.com,M,Chiang Mai,2026-04-07,2026-04-07 18:00:00,Beauty,5,188.59,0.0,942.95,Credit Card,Processing,N,ploy.kittikul174@example.com,False,Original,Chiang Mai,False,Original,False,True,942.95,0.0,False,942.95,True,False,942.95,2026-04-07,2026-04-07 18:00:00,18.0,False
T000209,C0002,Mint Thongdee,mint.thongdee2@example.com,F,Rayong,2026-01-23,2026-01-23 06:00:00,Food,1,299.62,0.0,299.62,Unknown,Completed,N,mint.thongdee2@example.com,False,Original,Rayong,False,Original,False,True,299.62,0.0,False,299.62,True,False,299.62,2026-01-23,2026-01-23 06:00:00,6.0,False
T000055,C0021,May Boonmee,may.boonmee21@example.com,F,Nakhon Ratchasima,2026-04-05,2026-05-04 19:00:00,Food,1,96.41,0.0,96.41,Unknown,Cancelled,N,may.boonmee21@example.com,False,Original,Nakhon Ratchasima,False,Original,False,True,96.41,0.0,False,96.41,True,False,96.41,2026-04-05,2026-05-04 19:00:00,715.0,True
T000385,C0103,Tee Phromla,tee.phromla103@example.com,F,Phuket,2026-02-21,2026-02-21 03:00:00,Home,3,331.97,0.0,995.91,Credit Card,Cancelled,N,tee.phromla103@example.com,False,Original,Phuket,False,Original,False,True,995.91,0.0,False,995.91,True,False,995.91,2026-02-21,2026-02-21 03:00:00,3.0,False
T900008,C0151,Mook Thongdee,mook.thongdee151@example.com,M,Bangkok,2026-03-15,2026-03-15 07:00:00,Sports,3,269.12,0.15,686.26,Bank Transfer,Processing,N,mook.thongdee151@example.com,False,Original,Bangkok,False,Original,False,True,686.26,0.0,False,686.26,True,False,686.26,2026-03-15,2026-03-15 07:00:00,7.0,False
T000400,C0153,Nont Chaiyo,nont.chaiyo153@example.com,F,Chiang Mai,2026-04-19,2026-04-19 11:00:00,Sports,3,162.55,0.0,487.65,PromptPay,Cancelled,N,nont.chaiyo153@example.com,False,Original,Chiang Mai,False,Original,False,True,487.65,0.0,False,487.65,True,False,487.65,2026-04-19,2026-04-19 11:00:00,11.0,False
T000030,C0082,Beam Srisawat,beam.srisawat82@example.com,M,Khon Kaen,2026-06-17,2026-06-17 17:00:00,Food,3,172.18,0.05,490.71,Bank Transfer,Processing,N,beam.srisawat82@example.com,False,Original,Khon Kaen,False,Original,False,True,490.71,0.0,False,490.71,True,False,490.71,2026-06-17,2026-06-17 17:00:00,17.0,False
T000123,C0117,Mint Phromla,mint.phromla117@example.com,F,Nakhon Ratchasima,2026-06-16,2026-06-16 14:00:00,Sports,2,90.18,0.05,171.34,Bank Transfer,Cancelled,N,mint.phromla117@example.com,False,Original,Nakhon Ratchasima,False,Original,False,True,171.34,0.0,False,171.34,True,False,171.34,2026-06-16,2026-06-16 14:00:00,14.0,False
T000153,C0143,Korn Srisawat,korn.srisawat143@example.com,M,Rayong,2026-05-17,2026-05-17 11:00:00,Home,6,121.84,0.05,694.49,Unknown,Cancelled,N,korn.srisawat143@example.com,False,Original,Rayong,False,Original,False,True,694.49,0.0,False,694.49,True,False,694.49,2026-05-17,2026-05-17 11:00:00,11.0,False
T000522,C0104,May Srisawat,may.srisawat104@example.com,F,Chonburi,2026-05-16,2026-05-16 06:00:00,Beauty,3,195.53,0.0,586.59,Unknown,Returned,N,may.srisawat104@example.com,False,Original,Chonburi,False,Original,False,True,586.59,0.0,False,586.59,True,False,586.59,2026-05-16,2026-05-16 06:00:00,6.0,False
T000357,C0137,Film Boonmee,film.boonmee137@example.com,M,Khon Kaen,2026-03-08,2026-03-08 14:00:00,Fashion,3,56.68,0.0,170.04,Cash on Delivery,Processing,N,film.boonmee137@example.com,False,Original,Khon Kaen,False,Original,False,True,170.04,0.0,False,170.04,True,False,170.04,2026-03-08,2026-03-08 14:00:00,14.0,False
T000131,C0108,Anan Khamdee,anan.khamdee108@example.com,M,Nakhon Ratchasima,2026-06-24,2026-06-24 04:00:00,Beauty,6,265.91,0.0,1595.46,Bank Transfer,Returned,N,anan.khamdee108@example.com,False,Original,Nakhon Ratchasima,False,Original,False,True,1595.46,0.0,False,1595.46,True,False,1595.46,2026-06-24,2026-06-24 04:00:00,4.0,False
T000493,C0173,Tee Wongsa,tee.wongsa173@example.com,M,Phuket,2026-02-03,2026-02-03 03:00:00,Beauty,3,286.06,0.0,858.18,Bank Transfer,Returned,N,tee.wongsa173@example.com,False,Original,Phuket,False,Original,False,True,858.18,0.0,False,858.18,True,False,858.18,2026-02-03,2026-02-03 03:00:00,3.0,False
T000409,C0072,Tee Lertprasert,tee.lertprasert72@example.com,F,Chanthaburi,2026-05-22,2026-05-22 05:00:00,Food,6,378.53,0.1,2044.06,Cash on Delivery,Processing,N,tee.lertprasert72@example.com,False,Original,Chanthaburi,False,Original,True,True,2044.06,0.0,False,2044.06,True,False,2044.06,2026-05-22,2026-05-22 05:00:00,5.0,False
T000406,C0028,Korn Rattanakul,korn.rattanakul28@example.com,M,Chonburi,2026-03-11,2026-03-11 07:00:00,Home,2,754.26,0.0,1508.52,Credit Card,Processing,Y,korn.rattanakul28@example.com,False,Original,Chonburi,False,Original,False,True,1508.52,18102.239999999998,True,19610.76,True,False,1508.52,2026-03-11,2026-03-11 07:00:00,7.0,False
T000562,C0146,Beam Maneerat,beam.maneerat146@example.com,F,Chanthaburi,2026-04-17,2026-04-17 13:00:00,Home,3,326.41,0.05,930.27,Bank Transfer,Cancelled,N,beam.maneerat146@example.com,False,Original,Chanthaburi,False,Original,False,True,930.27,0.0,False,930.27,True,False,930.27,2026-04-17,2026-04-17 13:00:00,13.0,False
T000072,C0097,Ploy Boonmee,ploy.boonmee97@example.com,F,Chiang Mai,2026-01-10,2026-01-10 19:00:00,Sports,4,66.11,0.0,264.44,Bank Transfer,Completed,N,ploy.boonmee97@example.com,False,Original,Chiang Mai,False,Original,False,True,264.44,0.0,False,264.44,True,False,264.44,2026-01-10,2026-01-10 19:00:00,19.0,False
T000361,C0007,Jane Saelim,jane.saelim7@example.com,M,Chiang Mai,2026-06-24,2026-06-24 09:00:00,Beauty,1,170.79,0.2,136.63,PromptPay,Completed,N,,True,Mapped_From_History,Chiang Mai,False,Original,False,True,136.63,0.0,False,136.63,True,False,136.63,2026-06-24,2026-06-24 09:00:00,9.0,False
T000314,C0135,Korn Srisawat,korn.srisawat135@example.com,F,Bangkok,2026-03-31,2026-03-31 11:00:00,Food,4,175.32,0.05,666.22,Bank Transfer,Cancelled,N,korn.srisawat135@example.com,False,Original,Bangkok,False,Original,False,True,666.22,0.0,False,666.22,True,False,666.22,2026-03-31,2026-03-31 11:00:00,11.0,False
T000384,C0138,Mint Dechawat,mint.dechawat138@example.com,M,Khon Kaen,2026-01-13,2026-01-13 06:00:00,Beauty,4,268.67,0.1,967.21,Unknown,Processing,N,,True,Mapped_From_History,Khon Kaen,False,Original,False,True,967.21,143.30999999999995,True,1110.52,True,False,967.21,2026-01-13,2026-01-13 06:00:00,6.0,False
T000263,C0064,Ploy Thongdee,ploy.thongdee64@example.com,F,Phuket,2026-03-06,2026-03-10 10:00:00,Food,4,242.46,0.1,872.86,Credit Card,Completed,N,ploy.thongdee64@example.com,False,Original,Phuket,False,Original,False,True,872.86,0.0,False,872.86,True,False,872.86,2026-03-06,2026-03-10 10:00:00,106.0,True
T000060,C0158,Nont Kittikul,nont.kittikul158@example.com,M,Nakhon Ratchasima,2026-03-04,2026-03-04 15:00:00,Beauty,5,97.05,0.15,412.46,Credit Card,Returned,N,nont.kittikul158@example.com,False,Original,Nakhon Ratchasima,False,Original,False,True,412.46,0.0,False,412.46,True,False,412.46,2026-03-04,2026-03-04 15:00:00,15.0,False
T000271,C0039,Beam Boonmee,beam.boonmee39@example.com,M,Rayong,2026-04-05,2026-05-04 08:00:00,Home,6,162.55,0.0,975.3,PromptPay,Cancelled,N,beam.boonmee39@example.com,False,Original,Rayong,False,Original,False,True,975.3,0.0,False,975.3,True,False,975.3,2026-04-05,2026-05-04 08:00:00,704.0,True
T000355,C0031,Ploy Rattanakul,ploy.rattanakul31@example.com,F,Chiang Mai,2026-05-19,2026-05-19 06:00:00,Electronics,99,286.94,0.0,2088.6400000000003,Bank Transfer,Completed,N,ploy.rattanakul31@example.com,False,Original,Chiang Mai,False,Original,False,False,28407.06,27546.24,True,860.82,True,True,28407.06,2026-05-19,2026-05-19 06:00:00,6.0,False
T000503,C0089,May Sukjai,may.sukjai89@example.com,F,Chiang Mai,2026-04-11,2026-04-11 07:00:00,Electronics,3,129.73,0.2,311.35,Unknown,Completed,Y,may.sukjai89@example.com,False,Original,Chiang Mai,False,Original,False,True,311.35,0.0,False,311.35,True,False,311.35,2026-04-11,2026-04-11 07:00:00,7.0,False
T000388,C0115,Korn Lertprasert,korn.lertprasert115@example.com,M,Phuket,2026-04-23,2026-04-23 06:00:00,Sports,4,71.99,0.1,259.16,Cash on Delivery,Completed,N,korn.lertprasert115@example.com,False,Original,Phuket,False,Original,False,True,259.16,66.34000000000003,True,192.82,True,False,259.16,2026-04-23,2026-04-23 06:00:00,6.0,False
T000217,C0127,Fah Rattanakul,fah.rattanakul127@example.com,F,Rayong,2026-05-10,2026-05-10 10:00:00,Fashion,4,97.44,0.0,389.76,PromptPay,Completed,N,fah.rattanakul127@example.com,False,Original,Rayong,False,Original,False,True,389.76,13.740000000000009,True,403.5,True,False,389.76,2026-05-10,2026-05-10 10:00:00,10.0,False
T000013,C0124,Aom Thongdee,aom.thongdee124@example.com,F,Khon Kaen,2026-05-21,2026-05-21 14:00:00,Electronics,5,375.75,0.0,1878.75,Cash on Delivery,Processing,N,,True,Mapped_From_History,Khon Kaen,False,Original,False,True,1878.75,214.1300000000001,True,1664.62,True,False,1878.75,2026-05-21,2026-05-21 14:00:00,14.0,False
T000147,C0038,Boss Kittikul,boss.kittikul38@example.com,F,Nakhon Ratchasima,2026-05-17,2026-05-17 03:00:00,Fashion,6,400.11,0.0,2088.6400000000003,Unknown,Processing,N,boss.kittikul38@example.com,False,Original,Nakhon Ratchasima,False,Original,False,True,2400.66,0.0,False,2400.66,True,True,2400.66,2026-05-17,2026-05-17 03:00:00,3.0,False
T000312,C0012,Mint Pattanakul,mint.pattanakul12@example.com,M,Chiang Mai,2026-03-25,2026-03-25 09:00:00,Home,1,373.85,0.1,336.46,Bank Transfer,Completed,N,,True,Mapped_From_History,Chiang Mai,False,Original,False,True,336.46,0.010000000000047748,False,336.47,True,False,336.46,2026-03-25,2026-03-25 09:00:00,9.0,False
T000285,C0028,Korn Rattanakul,korn.rattanakul28@example.com,M,Chonburi,2026-06-09,2026-06-09 11:00:00,Food,6,230.09,0.0,1380.54,Unknown,Completed,N,korn.rattanakul28@example.com,False,Original,Chonburi,False,Original,False,True,1380.54,0.0,False,1380.54,True,False,1380.54,2026-06-09,2026-06-09 11:00:00,11.0,False
T000101,C0074,Ice Kittikul,ice.kittikul74@example.com,M,Chonburi,2026-05-08,2026-05-08 06:00:00,Fashion,5,370.47,0.0,1852.35,Credit Card,Completed,N,ice.kittikul74@example.com,False,Original,Chonburi,False,Original,False,True,1852.35,0.0,False,1852.35,True,False,1852.35,2026-05-08,2026-05-08 06:00:00,6.0,False
T000257,C0060,Tee Maneerat,tee.maneerat60@example.com,M,Rayong,2026-03-24,2026-03-24 10:00:00,Electronics,2,217.62,0.0,435.24,Unknown,Completed,N,tee.maneerat60@example.com,False,Original,Rayong,False,Original,False,True,435.24,0.0,False,435.24,True,False,435.24,2026-03-24,2026-03-24 10:00:00,10.0,False
T000369,C0144,Gun Sukjai,gun.sukjai144@example.com,M,Phuket,2026-01-24,2026-01-24 16:00:00,Sports,3,379.61,0.0,1138.83,Cash on Delivery,Processing,N,gun.sukjai144@example.com,False,Original,Phuket,False,Original,False,True,1138.83,0.0,False,1138.83,True,False,1138.83,2026-01-24,2026-01-24 16:00:00,16.0,False
T000151,C0003,Mint Thongdee,Unknown,M,Phuket,2026-05-13,2026-05-13 04:00:00,Electronics,5,221.56,0.15,941.63,Credit Card,Completed,N,,True,Unknown_Placeholder,Phuket,False,Original,False,True,941.63,0.0,False,941.63,True,False,941.63,2026-05-13,2026-05-13 04:00:00,4.0,False
T000194,C0002,Mint Thongdee,mint.thongdee2@example.com,F,Rayong,2026-06-02,2026-06-02 03:00:00,Fashion,3,100.22,0.05,285.63,Unknown,Completed,N,mint.thongdee2@example.com,False,Original,Rayong,False,Original,False,True,285.63,0.0,False,285.63,True,False,285.63,2026-06-02,2026-06-02 03:00:00,3.0,False
